,alpha,gamma,p_short,p_long,p_weird,p_short2,p_long2
2280,0.7777777777777778,4.040404040404041,0.9999997785512753,0.0,0.0,0.9999997785512753,0.0
2281,0.7777777777777778,4.090909090909091,0.9999998165266216,0.0,0.0,0.9999998165266216,0.0
2282,0.7777777777777778,4.141414141414141,0.9999998479767278,0.0,0.0,0.9999998479767278,0.0
2283,0.7777777777777778,4.191919191919192,0.9999998740253752,0.0,0.0,0.9999998740253752,0.0
2284,0.7777777777777778,4.242424242424242,0.9999998956023035,0.0,0.0,0.9999998956023035,0.0
2285,0.7777777777777778,4.292929292929293,0.9999999134768159,0.0,0.0,0.9999999134768159,0.0
2286,0.7777777777777778,4.343434343434343,0.9999999282855416,0.0,0.0,0.9999999282855416,0.0
2287,0.7777777777777778,4.393939393939394,0.9999999405553806,0.0,0.0,0.9999999405553806,0.0
2288,0.7777777777777778,4.444444444444445,0.9999999507224677,0.0,0.0,0.9999999507224677,0.0
2289,0.7777777777777778,4.494949494949495,0.9999999591478496,0.0,0.0,0.9999999591478496,0.0
2290,0.7777777777777778,4.545454545454545,0.9999999661304448,0.0,0.0,0.9999999661304448,0.0
2291,0.7777777777777778,4.595959595959596,0.9999999719177622,0.0,0.0,0.9999999719177622,0.0
2292,0.7777777777777778,4.646464646464646,0.9999999767147628,0.0,0.0,0.9999999767147628,0.0
2293,0.7777777777777778,4.696969696969697,0.9999999806911924,0.0,0.0,0.9999999806911924,0.0
2294,0.7777777777777778,4.747474747474747,0.999999983987645,0.0,0.0,0.999999983987645,0.0
2295,0.7777777777777778,4.797979797979798,0.9999999867205807,0.0,0.0,0.9999999867205807,0.0
2296,0.7777777777777778,4.848484848484849,0.9999999889864767,0.0,0.0,0.9999999889864767,0.0
2297,0.7777777777777778,4.898989898989899,0.9999999908652647,0.0,0.0,0.9999999908652647,0.0
2298,0.7777777777777778,4.94949494949495,0.9999999924231725,0.0,0.0,0.9999999924231725,0.0
2299,0.7777777777777778,5.0,0.9999999937150787,0.0,0.0,0.9999999937150787,0.0
2300,0.7676767676767676,0.0,0.2500578719309019,0.24976566755924848,0.25020210996203784,0.24997435054781178,0.24976566755924848
2301,0.7676767676767676,0.050505050505050504,1.6269548978262726e-06,2.1908358323840547e-06,0.9999946957065988,1.627294896408009e-06,2.190835832319608e-06
2302,0.7676767676767676,0.10101010101010101,2.623146849890999e-11,3.4717953792755525e-11,0.9999999999171709,2.6220515338441052e-11,3.4717953792755525e-11
2303,0.7676767676767676,0.15151515151515152,2.311142631173681e-15,3.0045481491859427e-15,0.9999999999999929,2.3125608451146176e-15,3.0045481491859427e-15
2304,0.7676767676767676,0.20202020202020202,1.0467691154641407e-18,1.3318586208259954e-18,1.0,1.0472699616762737e-18,1.3318586208259954e-18
2305,0.7676767676767676,0.25252525252525254,2.2767148179344695e-21,2.8165237310029942e-21,1.0,2.2751280093561503e-21,2.8165237310029942e-21
2306,0.7676767676767676,0.30303030303030304,2.2281750830084776e-23,2.823449379135586e-23,1.0,2.2269600540376827e-23,2.823449379135586e-23
2307,0.7676767676767676,0.35353535353535354,9.23108165659515e-25,4.5059591704701444e-23,1.0,9.230343927942274e-25,4.5059591704701444e-23
2308,0.7676767676767676,0.40404040404040403,4.531136143086784e-25,6.3122053487668e-20,1.0,4.5272839103045145e-25,6.312205349372153e-20
2309,0.7676767676767676,0.45454545454545453,1.7789832578994767e-21,2.66418019338539e-15,0.9999999999999973,1.7786784272557204e-21,2.664180193385428e-15
2310,0.7676767676767676,0.5050505050505051,1.735717945454956e-12,5.880471659796843e-07,0.9999994119508401,1.7355850528118402e-12,5.880471659796863e-07
2311,0.7676767676767676,0.5555555555555556,0.630757761856568,0.0030954256117486706,0.28438429903934803,0.6307577618565678,0.0030954256117486706
2312,0.7676767676767676,0.6060606060606061,0.9025443226502913,5.350947108752707e-09,3.386684156077841e-15,0.9025443226502913,5.350947108752707e-09
2313,0.7676767676767676,0.6565656565656566,0.9181622783216458,7.172931827410895e-15,7.5124325970002455e-31,0.9181622783216458,7.172931827410895e-15
2314,0.7676767676767676,0.7070707070707071,0.9314606838836975,2.681341972352112e-21,7.156622277050726e-48,0.9314606838836975,2.681341972352112e-21
2315,0.7676767676767676,0.7575757575757576,0.9427339067851078,3.496642654715397e-28,4.2357492840661954e-66,0.9427339067851078,3.496642654715397e-28
2316,0.7676767676767676,0.8080808080808081,0.952252592754896,1.897562710902135e-35,2.1715759184855461e-85,0.952252592754896,1.897562710902135e-35
2317,0.7676767676767676,0.8585858585858586,0.9602616555678171,4.941276275660752e-43,1.305298858567668e-105,0.9602616555678171,4.941276275660752e-43
2318,0.7676767676767676,0.9090909090909091,0.9669797115260876,7.01612243391864e-51,1.2090980502590914e-126,0.9669797115260876,7.01612243391864e-51
2319,0.7676767676767676,0.9595959595959596,0.9725996186849042,6.0490761123568085e-59,2.207557434777738e-148,0.9725996186849042,6.0490761123568085e-59
2320,0.7676767676767676,1.0101010101010102,0.9772897968905869,3.461807505183837e-67,9.83935947105585e-171,0.9772897968905869,3.461807505183837e-67
2321,0.7676767676767676,1.0606060606060606,0.9811960488487207,1.4299567081554069e-75,1.3001480077258002e-193,0.9811960488487207,1.4299567081554069e-75
2322,0.7676767676767676,1.1111111111111112,0.9844436561019178,4.584023161770901e-84,6.062213423846486e-217,0.9844436561019178,4.584023161770901e-84
2323,0.7676767676767676,1.1616161616161615,0.9871395776508317,1.202004700099136e-92,1.152667625023755e-240,0.9871395776508315,1.202004700099136e-92
2324,0.7676767676767676,1.2121212121212122,0.9893746275009889,2.7198103588249837e-101,1.0211816557546682e-264,0.9893746275009889,2.7198103588249837e-101
2325,0.7676767676767676,1.2626262626262625,0.9912255480824663,5.536741715638321e-110,4.7490306019044515e-289,0.9912255480824663,5.536741715638321e-110
2326,0.7676767676767676,1.3131313131313131,0.9927569286514205,1.0476627199575287e-118,1.276285047e-313,0.9927569286514205,1.0476627199575884e-118
2327,0.7676767676767676,1.3636363636363635,0.994022941983542,1.898614732616093e-127,0.0,0.994022941983542,1.898614732616093e-127
2328,0.7676767676767676,1.4141414141414141,0.9950688900239089,3.376430186839545e-136,0.0,0.9950688900239089,3.376430186839545e-136
2329,0.7676767676767676,1.4646464646464645,0.9959325609669157,5.985871925432469e-145,0.0,0.9959325609669157,5.985871925432469e-145
2330,0.7676767676767676,1.5151515151515151,0.9966454077663236,1.074089883813315e-153,0.0,0.9966454077663236,1.074089883813315e-153
2331,0.7676767676767676,1.5656565656565655,0.9972335624280778,1.9797875800040786e-162,0.0,0.9972335624280778,1.9797875800040786e-162
2332,0.7676767676767676,1.6161616161616161,0.9977187025308799,3.7863577248413657e-171,0.0,0.9977187025308799,3.7863577248413657e-171
2333,0.7676767676767676,1.6666666666666667,0.998118786969034,7.547061136118087e-180,0.0,0.998118786969034,7.547061136118516e-180
2334,0.7676767676767676,1.7171717171717171,0.9984486774609843,1.5708344466832806e-188,0.0,0.9984486774609843,1.5708344466832806e-188
2335,0.7676767676767676,1.7676767676767677,0.9987206613110866,3.441772849948503e-197,0.0,0.9987206613110866,3.441772849948503e-197
2336,0.7676767676767676,1.8181818181818181,0.9989448895313113,7.95635728281231e-206,0.0,0.9989448895313113,7.95635728281231e-206
2337,0.7676767676767676,1.8686868686868687,0.9991297429145181,1.9429983755385935e-214,0.0,0.9991297429145181,1.9429983755385935e-214
2338,0.7676767676767676,1.9191919191919191,0.9992821371265926,5.0000846020079076e-223,0.0,0.9992821371265926,5.0000846020079076e-223
2339,0.7676767676767676,1.9696969696969697,0.9994077764284092,1.3527585846020013e-231,0.0,0.9994077764284092,1.3527585846020013e-231
2340,0.7676767676767676,2.0202020202020203,0.9995113642942307,3.874998377331411e-240,0.0,0.9995113642942307,3.874998377331411e-240
2341,0.7676767676767676,2.0707070707070705,0.9995967779820529,1.1682189660961352e-248,0.0,0.9995967779820529,1.1682189660961352e-248
2342,0.7676767676767676,2.121212121212121,0.9996672130398477,3.697807277367288e-257,0.0,0.9996672130398477,3.697807277367288e-257
2343,0.7676767676767676,2.1717171717171717,0.9997253027965709,1.2282862424118331e-265,0.0,0.9997253027965709,1.2282862424118331e-265
2344,0.7676767676767676,2.2222222222222223,0.9997732170795641,4.2662094178604873e-274,0.0,0.9997732170795641,4.2662094178604873e-274
2345,0.7676767676767676,2.2727272727272725,0.9998127437090957,1.5563199792762485e-282,0.0,0.9998127437090957,1.5563199792762485e-282
2346,0.7676767676767676,2.323232323232323,0.9998453557335585,5.8826047493270946e-291,0.0,0.9998453557335585,5.8826047493270946e-291
2347,0.7676767676767676,2.3737373737373737,0.9998722668725568,2.3222355325986114e-299,0.0,0.9998722668725568,2.3222355325986114e-299
2348,0.7676767676767676,2.4242424242424243,0.9998944772176311,9.510348058411045e-308,0.0,0.9998944772176311,9.510348058411045e-308
2349,0.7676767676767676,2.474747474747475,0.9999128108905369,4.03116006e-316,0.0,0.9999128108905369,4.03116006e-316
2350,0.7676767676767676,2.525252525252525,0.9999279470667708,0.0,0.0,0.9999279470667708,0.0
2351,0.7676767676767676,2.5757575757575757,0.999940445528622,0.0,0.0,0.999940445528622,0.0
2352,0.7676767676767676,2.6262626262626263,0.9999507677096942,0.0,0.0,0.9999507677096942,0.0
2353,0.7676767676767676,2.676767676767677,0.9999592940249884,0.0,0.0,0.9999592940249884,0.0
2354,0.7676767676767676,2.727272727272727,0.9999663381416128,0.0,0.0,0.9999663381416128,0.0
2355,0.7676767676767676,2.7777777777777777,0.9999721587301726,0.0,0.0,0.9999721587301726,0.0
2356,0.7676767676767676,2.8282828282828283,0.9999769691418671,0.0,0.0,0.9999769691418671,0.0
2357,0.7676767676767676,2.878787878787879,0.9999809453778763,0.0,0.0,0.9999809453778763,0.0
2358,0.7676767676767676,2.929292929292929,0.9999842326529096,0.0,0.0,0.9999842326529096,0.0
2359,0.7676767676767676,2.9797979797979797,0.9999869508014383,0.0,0.0,0.9999869508014383,0.0
2360,0.7676767676767676,3.0303030303030303,0.9999891987311937,0.0,0.0,0.9999891987311937,0.0
2361,0.7676767676767676,3.080808080808081,0.999991058092304,0.0,0.0,0.999991058092304,0.0
2362,0.7676767676767676,3.131313131313131,0.9999925963006421,0.0,0.0,0.9999925963006421,0.0
2363,0.7676767676767676,3.1818181818181817,0.9999938690294308,0.0,0.0,0.9999938690294308,0.0
2364,0.7676767676767676,3.2323232323232323,0.9999949222629569,0.0,0.0,0.9999949222629569,0.0
2365,0.7676767676767676,3.282828282828283,0.9999957939896394,0.0,0.0,0.9999957939896394,0.0
2366,0.7676767676767676,3.3333333333333335,0.9999965155980274,0.0,0.0,0.9999965155980274,0.0
2367,0.7676767676767676,3.3838383838383836,0.999997113028058,0.0,0.0,0.999997113028058,0.0
2368,0.7676767676767676,3.4343434343434343,0.9999976077206589,0.0,0.0,0.9999976077206589,0.0
2369,0.7676767676767676,3.484848484848485,0.9999980174011579,0.0,0.0,0.9999980174011579,0.0
2370,0.7676767676767676,3.5353535353535355,0.9999983567257126,0.0,0.0,0.9999983567257126,0.0
2371,0.7676767676767676,3.5858585858585856,0.9999986378148081,0.0,0.0,0.9999986378148081,0.0
2372,0.7676767676767676,3.6363636363636362,0.9999988706936406,0.0,0.0,0.9999988706936406,0.0
2373,0.7676767676767676,3.686868686868687,0.9999990636557,0.0,0.0,0.9999990636557,0.0
2374,0.7676767676767676,3.7373737373737375,0.9999992235630122,0.0,0.0,0.9999992235630122,0.0
2375,0.7676767676767676,3.7878787878787876,0.9999993560941128,0.0,0.0,0.9999993560941128,0.0
2376,0.7676767676767676,3.8383838383838382,0.9999994659488972,0.0,0.0,0.9999994659488972,0.0
2377,0.7676767676767676,3.888888888888889,0.9999995570178739,0.0,0.0,0.9999995570178739,0.0
2378,0.7676767676767676,3.9393939393939394,0.9999996325220333,0.0,0.0,0.9999996325220333,0.0
2379,0.7676767676767676,3.9898989898989896,0.9999996951284554,0.0,0.0,0.9999996951284554,0.0
2380,0.7676767676767676,4.040404040404041,0.9999997470458815,0.0,0.0,0.9999997470458815,0.0
2381,0.7676767676767676,4.090909090909091,0.9999997901037331,0.0,0.0,0.9999997901037331,0.0
2382,0.7676767676767676,4.141414141414141,0.999999825817463,0.0,0.0,0.999999825817463,0.0
2383,0.7676767676767676,4.191919191919192,0.9999998554426048,0.0,0.0,0.9999998554426048,0.0
2384,0.7676767676767676,4.242424242424242,0.9999998800194876,0.0,0.0,0.9999998800194876,0.0
2385,0.7676767676767676,4.292929292929293,0.9999999004102308,0.0,0.0,0.9999999004102308,0.0
2386,0.7676767676767676,4.343434343434343,0.9999999173293603,0.0,0.0,0.9999999173293603,0.0
2387,0.7676767676767676,4.393939393939394,0.9999999313691468,0.0,0.0,0.9999999313691468,0.0
2388,0.7676767676767676,4.444444444444445,0.9999999430205805,0.0,0.0,0.9999999430205805,0.0
2389,0.7676767676767676,4.494949494949495,0.9999999526907364,0.0,0.0,0.9999999526907364,0.0
2390,0.7676767676767676,4.545454545454545,0.9999999607171541,0.0,0.0,0.9999999607171541,0.0
2391,0.7676767676767676,4.595959595959596,0.9999999673797446,0.0,0.0,0.9999999673797446,0.0
2392,0.7676767676767676,4.646464646464646,0.9999999729106533,0.0,0.0,0.9999999729106533,0.0
2393,0.7676767676767676,4.696969696969697,0.9999999775024314,0.0,0.0,0.9999999775024314,0.0
2394,0.7676767676767676,4.747474747474747,0.999999981314804,0.0,0.0,0.999999981314804,0.0
2395,0.7676767676767676,4.797979797979798,0.9999999844802783,0.0,0.0,0.9999999844802783,0.0
2396,0.7676767676767676,4.848484848484849,0.9999999871087929,0.0,0.0,0.9999999871087929,0.0
2397,0.7676767676767676,4.898989898989899,0.9999999892915689,0.0,0.0,0.9999999892915689,0.0
2398,0.7676767676767676,4.94949494949495,0.9999999911043037,0.0,0.0,0.9999999911043037,0.0
2399,0.7676767676767676,5.0,0.9999999926098175,0.0,0.0,0.9999999926098175,0.0
2400,0.7575757575757576,0.0,0.2501313863643621,0.2498104955111552,0.24992155387236653,0.25013656425211606,0.2498104955111552
2401,0.7575757575757576,0.050505050505050504,1.6370532130734284e-06,2.1957245109601294e-06,0.9999946715567559,1.6373255931847192e-06,2.1957245109083867e-06
2402,0.7575757575757576,0.10101010101010101,2.6407405741591098e-11,3.4805822086480834e-11,0.9999999999167644,2.6391633387501496e-11,3.4805822086480957e-11
2403,0.7575757575757576,0.15151515151515152,2.3288411845883274e-15,3.015333438189061e-15,0.9999999999999929,2.3279407712805433e-15,3.015333438189061e-15
2404,0.7575757575757576,0.20202020202020202,1.0546267429401138e-18,1.3378874454638602e-18,1.0,1.0554743151721348e-18,1.3378874454638602e-18
2405,0.7575757575757576,0.25252525252525254,2.2944142909197687e-21,2.8296283844404396e-21,1.0,2.294786243488232e-21,2.8296283844404396e-21
2406,0.7575757575757576,0.30303030303030304,2.2444121659719646e-23,2.834738078058245e-23,1.0,2.245142738691957e-23,2.834738078058245e-23
2407,0.7575757575757576,0.35353535353535354,9.277712902928086e-25,3.871281911081836e-23,1.0,9.286553147411372e-25,3.871281911081836e-23
2408,0.7575757575757576,0.40404040404040403,3.7904637179902935e-25,4.301533472488254e-20,1.0,3.7912932110047494e-25,4.3015334722017146e-20
2409,0.7575757575757576,0.45454545454545453,6.654545464442683e-22,1.4531255313556973e-15,0.9999999999999984,6.653523295681778e-22,1.4531255313581649e-15
2410,0.7575757575757576,0.5050505050505051,1.842390709053467e-13,1.8881561409530046e-07,0.9999998111841731,1.8423440005736077e-13,1.888156140952998e-07
2411,0.7575757575757576,0.5555555555555556,0.14295015048197082,0.035793713198277295,0.8024691169425773,0.1429501504819709,0.035793713198277295
2412,0.7575757575757576,0.6060606060606061,0.9006373309624878,4.403077995956622e-07,8.040513480762048e-14,0.9006373309624878,4.403077995956615e-07
2413,0.7575757575757576,0.6565656565656566,0.916398034378242,1.2245847561522985e-12,3.4465451493154514e-29,0.916398034378242,1.2245847561522985e-12
2414,0.7575757575757576,0.7070707070707071,0.9298468162974766,8.615279977224596e-19,6.431313586096808e-46,0.9298468162974766,8.615279977224596e-19
2415,0.7575757575757576,0.7575757575757576,0.9412719904062283,2.0296369614030068e-25,7.541407926531332e-64,0.9412719904062286,2.0296369614029925e-25
2416,0.7575757575757576,0.8080808080808081,0.9509394266221715,1.9324927878236e-32,7.704540814302621e-83,0.9509394266221715,1.9324927878236e-32
2417,0.7575757575757576,0.8585858585858586,0.9590906711120536,8.636592950417106e-40,9.249664910176684e-103,0.9590906711120536,8.636592950417106e-40
2418,0.7575757575757576,0.9090909090909091,0.9659421169801345,2.0542570032848711e-47,1.7110396422626102e-123,0.9659421169801345,2.0542570032848711e-47
2419,0.7575757575757576,0.9595959595959596,0.9716853031961801,2.902357085711159e-55,6.220215746177381e-145,0.9716853031961801,2.902357085711159e-55
2420,0.7575757575757576,1.0101010101010102,0.976488023944479,2.6833118487377445e-63,5.5058026518795e-167,0.976488023944479,2.6833118487377445e-63
2421,0.7575757575757576,1.0606060606060606,0.980495971015152,1.7527484934938135e-71,1.436011571247563e-189,0.980495971015152,1.7527484934938135e-71
2422,0.7575757575757576,1.1111111111111112,0.9838346826917057,8.750898956756967e-80,1.3119581289935434e-212,0.9838346826917057,8.750898956756967e-80
2423,0.7575757575757576,1.1616161616161615,0.9866116245522476,3.5174779041929575e-88,4.866666568781725e-236,0.9866116245522476,3.5174779041929575e-88
2424,0.7575757575757576,1.2121212121212122,0.9889182750811871,1.2018137389377538e-96,8.35885816490124e-260,0.9889182750811871,1.2018137389377538e-96
2425,0.7575757575757576,1.2626262626262625,0.9908321292153172,3.644891717642265e-105,7.458485242797826e-284,0.9908321292153172,3.644891717642265e-105
2426,0.7575757575757576,1.3131313131313131,0.9924185651105779,1.01513235598446e-113,3.818044911408771e-308,0.9924185651105779,1.01513235598446e-113
2427,0.7575757575757576,1.3636363636363635,0.9937325438884469,2.6789168798909476e-122,0.0,0.9937325438884469,2.6789168798909476e-122
2428,0.7575757575757576,1.4141414141414141,0.9948201298901773,6.837799296016262e-131,0.0,0.9948201298901773,6.837799296016262e-131
2429,0.7575757575757576,1.4646464646464645,0.9957198312449473,1.7304470038261e-139,0.0,0.9957198312449473,1.7304470038261e-139
2430,0.7575757575757576,1.5151515151515151,0.9964637685492467,4.399864840351952e-148,0.0,0.9964637685492467,4.399864840351952e-148
2431,0.7575757575757576,1.5656565656565655,0.9970786842353832,1.1353725416718714e-156,0.0,0.9970786842353832,1.1353725416718714e-156
2432,0.7575757575757576,1.6161616161616161,0.9975868076742175,3.0201690198193854e-165,0.0,0.9975868076742175,3.0201690198193854e-165
2433,0.7575757575757576,1.6666666666666667,0.9980065919236245,8.300469989820099e-174,0.0,0.9980065919236245,8.300469989820099e-174
2434,0.7575757575757576,1.7171717171717171,0.9983533378435404,2.3820283506402356e-182,0.0,0.9983533378435404,2.3820283506402356e-182
2435,0.7575757575757576,1.7676767676767677,0.9986397204520251,7.13260528442839e-191,0.0,0.9986397204520251,7.13260528442839e-191
2436,0.7575757575757576,1.8181818181818181,0.9988762311811374,2.2398364540074396e-199,0.0,0.9988762311811374,2.2398364540074396e-199
2437,0.7575757575757576,1.8686868686868687,0.9990715483045637,7.366537162719227e-208,0.0,0.9990715483045637,7.366537162719227e-208
2438,0.7575757575757576,1.9191919191919191,0.9992328463825126,2.5538755109532423e-216,0.0,0.9992328463825126,2.5538755109532423e-216
2439,0.7575757575757576,1.9696969696969697,0.9993660541867392,9.283125577231784e-225,0.0,0.9993660541867392,9.283125577231784e-225
2440,0.7575757575757576,2.0202020202020203,0.9994760692787673,3.548226857588751e-233,0.0,0.9994760692787673,3.548226857588751e-233
2441,0.7575757575757576,2.0707070707070705,0.9995669362430046,1.4215598733474341e-241,0.0,0.9995669362430046,1.4215598733474341e-241
2442,0.7575757575757576,2.121212121212121,0.9996419945332274,5.982146120436633e-250,0.0,0.9996419945332274,5.982146120436633e-250
2443,0.7575757575757576,2.1717171717171717,0.9997040009755501,2.6267630866761603e-258,0.0,0.9997040009755501,2.6267630866761603e-258
2444,0.7575757575757576,2.2222222222222223,0.9997552311770547,1.2056026476971128e-266,0.0,0.9997552311770547,1.2056026476971128e-266
2445,0.7575757575757576,2.2727272727272725,0.999797563406903,5.762742871884633e-275,0.0,0.999797563406903,5.762742871884633e-275
2446,0.7575757575757576,2.323232323232323,0.9998325479346204,2.8671487329751673e-283,0.0,0.9998325479346204,2.8671487329751673e-283
2447,0.7575757575757576,2.3737373737373737,0.9998614643165801,1.4782935793689143e-291,0.0,0.9998614643165801,1.4782935793689143e-291
2448,0.7575757575757576,2.4242424242424243,0.9998853687051413,7.921668020320937e-300,0.0,0.9998853687051413,7.921668020320937e-300
2449,0.7575757575757576,2.474747474747475,0.9999051329047852,4.3828141825166307e-308,0.0,0.9999051329047852,4.3828141825166307e-308
2450,0.7575757575757576,2.525252525252525,0.9999214766063642,2.50152734e-316,0.0,0.9999214766063642,2.50152734e-316
2451,0.7575757575757576,2.5757575757575757,0.9999349939856543,0.0,0.0,0.9999349939856543,0.0
2452,0.7575757575757576,2.6262626262626263,0.9999461756483355,0.0,0.0,0.9999461756483355,0.0
2453,0.7575757575757576,2.676767676767677,0.9999554267338091,0.0,0.0,0.9999554267338091,0.0
2454,0.7575757575757576,2.727272727272727,0.9999630818493825,0.0,0.0,0.9999630818493825,0.0
2455,0.7575757575757576,2.7777777777777777,0.999969417389541,0.0,0.0,0.999969417389541,0.0
2456,0.7575757575757576,2.8282828282828283,0.9999746616983103,0.0,0.0,0.9999746616983103,0.0
2457,0.7575757575757576,2.878787878787879,0.999979003452699,0.0,0.0,0.999979003452699,0.0
2458,0.7575757575757576,2.929292929292929,0.9999825985790715,0.0,0.0,0.9999825985790715,0.0
2459,0.7575757575757576,2.9797979797979797,0.999985575959676,0.0,0.0,0.999985575959676,0.0
2460,0.7575757575757576,3.0303030303030303,0.9999880421414471,0.0,0.0,0.9999880421414471,0.0
2461,0.7575757575757576,3.080808080808081,0.9999900852219854,0.0,0.0,0.9999900852219854,0.0
2462,0.7575757575757576,3.131313131313131,0.9999917780569197,0.0,0.0,0.9999917780569197,0.0
2463,0.7575757575757576,3.1818181818181817,0.9999931809075397,0.0,0.0,0.9999931809075397,0.0
2464,0.7575757575757576,3.2323232323232323,0.9999943436267092,0.0,0.0,0.9999943436267092,0.0
2465,0.7575757575757576,3.282828282828283,0.9999953074638707,0.0,0.0,0.9999953074638707,0.0
2466,0.7575757575757576,3.3333333333333335,0.9999961065557632,0.0,0.0,0.9999961065557632,0.0
2467,0.7575757575757576,3.3838383838383836,0.9999967691577897,0.0,0.0,0.9999967691577897,0.0
2468,0.7575757575757576,3.4343434343434343,0.9999973186613298,0.0,0.0,0.9999973186613298,0.0
2469,0.7575757575757576,3.484848484848485,0.9999977744343647,0.0,0.0,0.9999977744343647,0.0
2470,0.7575757575757576,3.5353535353535355,0.9999981525162202,0.0,0.0,0.9999981525162202,0.0
2471,0.7575757575757576,3.5858585858585856,0.9999984661918551,0.0,0.0,0.9999984661918551,0.0
2472,0.7575757575757576,3.6363636363636362,0.9999987264666629,0.0,0.0,0.9999987264666629,0.0
2473,0.7575757575757576,3.686868686868687,0.9999989424590952,0.0,0.0,0.9999989424590952,0.0
2474,0.7575757575757576,3.7373737373737375,0.9999991217253892,0.0,0.0,0.9999991217253892,0.0
2475,0.7575757575757576,3.7878787878787876,0.9999992705281907,0.0,0.0,0.9999992705281907,0.0
2476,0.7575757575757576,3.8383838383838382,0.9999993940588044,0.0,0.0,0.9999993940588044,0.0
2477,0.7575757575757576,3.888888888888889,0.9999994966211128,0.0,0.0,0.9999994966211128,0.0
2478,0.7575757575757576,3.9393939393939394,0.9999995817837998,0.0,0.0,0.9999995817837998,0.0
2479,0.7575757575757576,3.9898989898989896,0.9999996525063646,0.0,0.0,0.9999996525063646,0.0
2480,0.7575757575757576,4.040404040404041,0.9999997112434565,0.0,0.0,0.9999997112434565,0.0
2481,0.7575757575757576,4.090909090909091,0.999999760031275,0.0,0.0,0.999999760031275,0.0
2482,0.7575757575757576,4.141414141414141,0.9999998005591308,0.0,0.0,0.9999998005591308,0.0
2483,0.7575757575757576,4.191919191919192,0.9999998342287264,0.0,0.0,0.9999998342287264,0.0
2484,0.7575757575757576,4.242424242424242,0.999999862203269,0.0,0.0,0.999999862203269,0.0
2485,0.7575757575757576,4.292929292929293,0.9999998854481718,0.0,0.0,0.9999998854481718,0.0
2486,0.7575757575757576,4.343434343434343,0.9999999047647834,0.0,0.0,0.9999999047647834,0.0
2487,0.7575757575757576,4.393939393939394,0.9999999208183485,0.0,0.0,0.9999999208183485,0.0
2488,0.7575757575757576,4.444444444444445,0.9999999341611877,0.0,0.0,0.9999999341611877,0.0
2489,0.7575757575757576,4.494949494949495,0.9999999452519174,0.0,0.0,0.9999999452519174,0.0
2490,0.7575757575757576,4.545454545454545,0.9999999544713895,0.0,0.0,0.9999999544713895,0.0
2491,0.7575757575757576,4.595959595959596,0.9999999621359094,0.0,0.0,0.9999999621359094,0.0
2492,0.7575757575757576,4.646464646464646,0.999999968508204,0.0,0.0,0.999999968508204,0.0
2493,0.7575757575757576,4.696969696969697,0.9999999738065184,0.0,0.0,0.9999999738065184,0.0
2494,0.7575757575757576,4.747474747474747,0.9999999782121647,0.0,0.0,0.9999999782121647,0.0
2495,0.7575757575757576,4.797979797979798,0.9999999818757858,0.0,0.0,0.9999999818757858,0.0
2496,0.7575757575757576,4.848484848484849,0.9999999849225552,0.0,0.0,0.9999999849225552,0.0
2497,0.7575757575757576,4.898989898989899,0.9999999874564928,0.0,0.0,0.9999999874564928,0.0
2498,0.7575757575757576,4.94949494949495,0.999999989564046,0.0,0.0,0.999999989564046,0.0
2499,0.7575757575757576,5.0,0.9999999913170655,0.0,0.0,0.9999999913170655,0.0
2500,0.7474747474747474,0.0,0.2501261607473332,0.24995933625709202,0.250266365650234,0.24964813734534075,0.24995933625709202
2501,0.7474747474747474,0.050505050505050504,1.6516840557703664e-06,2.2043573467850328e-06,0.999994636947943,1.6497452680397334e-06,2.2043573471547986e-06
2502,0.7474747474747474,0.10101010101010101,2.6567898940874106e-11,3.494689381196155e-11,0.9999999999163134,2.6570671247814417e-11,3.494689381196155e-11
2503,0.7474747474747474,0.15151515151515152,2.342737530533148e-15,3.0276300706256415e-15,0.9999999999999929,2.346127564362227e-15,3.0276300706256415e-15
2504,0.7474747474747474,0.20202020202020202,1.0627336182801014e-18,1.3407895770099705e-18,1.0,1.062550175962311e-18,1.3407895770099705e-18
2505,0.7474747474747474,0.25252525252525254,2.3132434698088987e-21,2.8435215887454095e-21,1.0,2.3086412923593024e-21,2.8435215887454095e-21
2506,0.7474747474747474,0.30303030303030304,2.260078114113839e-23,2.8446790797035196e-23,1.0,2.2597081207963382e-23,2.8446790797035196e-23
2507,0.7474747474747474,0.35353535353535354,9.337488770556406e-25,3.353542674083831e-23,1.0,9.339728612658965e-25,3.353542674083807e-23
2508,0.7474747474747474,0.40404040404040403,3.256164683231121e-25,2.9492866453687633e-20,1.0,3.2559515786392167e-25,2.949286645476037e-20
2509,0.7474747474747474,0.45454545454545453,2.7537598964964073e-22,8.017027044114418e-16,0.9999999999999991,2.7527708478828242e-22,8.017027044120171e-16
2510,0.7474747474747474,0.5050505050505051,2.266885809090321e-14,6.088612583426975e-08,0.999999939113848,2.2669058207922343e-14,6.088612583426975e-08
2511,0.7474747474747474,0.5555555555555556,0.012975230346235406,0.04320290425406296,0.9420659491874522,0.01297523034623384,0.043202904254063076
2512,0.7474747474747474,0.6060606060606061,0.8986868219439988,2.858149546550323e-05,1.855080195087696e-12,0.8986868219439986,2.858149546550323e-05
2513,0.7474747474747474,0.6565656565656566,0.9146132119321653,1.8137945254170874e-10,1.5330479471691393e-27,0.9146132119321653,1.8137945254171003e-10
